,Unnamed: 0,product_name,product_price,weight,category,EAN,date_added,product_code
1419,1419,Jewellery Box - Dragonfly,£4.00,100g,homeware,8530074050196,1998-02-12,J9-7225362H
1420,1420,Dried Flowers in Sphere,£2.50,200g,homeware,896163287811,2008-07-02,g8-5576220O
1421,1421,Dried Grass LED Candle,£6.00,422g,homeware,7170030170318,2007-01-12,O3-8437332I
1422,1422,Bleached Country Foliage in Ribbed Jar,£10.00,363g,homeware,599344790475,2008-11-18,a6-7102290u
1423,1423,Bunny Tails with Vase,£5.00,350g,homeware,1508276383784,2019-06-27,P9-0728107U
1424,1424,Fan Leaf Arrangement,£3.50,240g,homeware,1802003908845,2005-11-29,q4-2967772J
1425,1425,Hanging Frame with Pressed Flowers,£3.00,184g,homeware,9193548197095,2006-09-08,o4-3127166E
1426,1426,Hanging Frame with Pressed Flowers,£3.00,184g,homeware,2721963100856,2008-12-01,Q5-3285280N
1427,1427,Dried Pampas in Sphere,£8.00,169g,homeware,6359349813265,2018-09-19,X6-7689713c
1428,1428,Seagrass Lantern,£8.00,580g,homeware,4214556086791,2014-05-11,N7-1399744U
1429,1429,Bamboo Lantern,£12.00,490g,homeware,5441997951213,2019-05-30,m9-287924o
1430,1430,Preserved Eucalyptus in Glass Jar,£12.00,800g,homeware,3582971541623,2011-05-01,P1-6341234D
1431,1431,Ceramic Candle Holder with Candle,£5.00,245g,homeware,5146568716443,2019-06-24,n0-8995290b
1432,1432,Maine Bathroom Storage Unit - White,£18.00,3.4kg,homeware,4359417744943,2018-05-10,F5-575583y
1433,1433,Maine Ladder Shelf,£35.00,6.4kg,homeware,7094347155663,1993-06-19,O7-4698144b
1434,1434,Maine White Tall Boy,£60.00,12.1kg,homeware,5137350769983,2019-09-03,R8-6472087M
1435,1435,Maine Under Sink Unit,£40.00,9.4kg,homeware,2259208086882,2011-11-02,f1-9163535U
1436,1436,Maine Under Sink Unit - Grey,£35.00,9.4kg,homeware,7401774905325,1998-08-13,O9-3318518n
1437,1437,Maine Bathroom Double Door Cabinet & Shelf - White,£35.00,6.1kg,homeware,7720268048332,2013-03-23,P0-5109357W
1438,1438,Maine Bathroom Single Door Mirror Cabinet,£20.00,4.2kg,homeware,8780810534163,2012-04-13,Y4-1127610r
1439,1439,Maine 3 Tier Corner Shelving - White,£15.00,2.4kg,homeware,5042880622359,2016-07-25,m3-5666403N
1440,1440,Norsk High Gloss Under Sink Cabinet,£45.00,12.8kg,homeware,8078333184584,2005-07-15,r6-6964354E
1441,1441,Norsk Undersink Unit - Grey,£30.00,13kg,homeware,6777639715721,2016-09-28,y7-4233629c
1442,1442,Maine Ladder Towel Rack,£12.00,2.1kg,homeware,8040590428862,2003-02-22,D7-9842471X
1443,1443,Spaceways Undersink with Shelves,£25.00,11.5kg,homeware,1647513264742,2013-09-07,v6-2775255z
1444,1444,Maine Ladder Shelf - Grey,£25.00,6.2kg,homeware,6055468613198,2014-05-07,W9-7242642c
1445,1445,Norsk High Gloss Bathroom Mirror Cabinet,£32.00,6kg,homeware,9613168013761,2011-04-20,N3-9208035T
1446,1446,Spaceways Undersink Cabinet - White,£18.00,7.4kg,homeware,7556392734458,2020-02-24,J9-6009449h
1447,1447,Norsk Wall Unit - Grey,£20.00,7.5kg,homeware,1528029835254,2021-12-15,j3-7061165t
1448,1448,Maine 3 Tier Corner Shelving - Grey,£12.00,2.4kg,homeware,4986031670886,2014-08-15,O6-0104982R
1449,1449,Maine Bathroom Storage Unit - Grey,£12.00,3.4kg,homeware,8923122754298,2019-03-18,S5-2817967V
1450,1450,Spaceways Tallboy Cabinet,£35.00,15kg,homeware,759611560570,2019-11-11,A7-3429633W
1451,1451,Camille 3 Tier Corner Shelving,£5.00,1.8kg,homeware,8189687944790,2016-07-18,d5-5148434h
1452,1452,"Roma Boucle Panel 54 x 86"" - Charcoal",£25.00,1320g,homeware,1116845822123,2004-07-13,Z5-6201886p
1453,1453,"Roma Boucle Panel 54 x 86"" - Cream",£25.00,1320g,homeware,7316766348922,2006-05-03,s8-877456Y
1454,1454,"Cambridge Blackout Panel 54 x 86"" - Dark Green",£15.00,0.8kg,homeware,1356242164734,2000-05-15,K9-7282964g
1455,1455,"Highland Woven Check Panel 54 x 86"" - Mono",£20.00,1090g,homeware,8462676257898,2015-08-14,Y8-7795025w
1456,1456,"Highland Woven Check Panel 54 x 86"" - Red",£20.00,1090g,homeware,7881170665045,2006-01-10,P6-3012515h
1457,1457,"Kent Woven Eyelet Blackout Panel 54 x 86"" - Charcoal",£25.00,1.56kg,homeware,1689472891317,2019-11-21,X6-2961211b
1458,1458,"Kent Woven Eyelet Blackout Panel 54 x 86"" - Sage",£25.00,1.56kg,homeware,4235237975432,2001-10-17,y6-021700S
1459,1459,"Kent Woven Blackout Panel 54 x 86"" - Navy",£25.00,1.56kg,homeware,9121261722553,1997-08-23,e2-4782999e
1460,1460,"Kent Woven Blackout Panel 54 x 86"" - Cream",£25.00,1.56kg,homeware,6343017049865,2014-08-08,k6-8327581Q
1461,1461,"Kent Woven Blackout Panel 54 x 86"" - Grey",£25.00,1.56kg,homeware,7991159537697,1996-07-05,C4-3905182W
1462,1462,"Kent Woven Blackout Panel 54 x 86"" - Mink",£25.00,1.56kg,homeware,1740443802173,2001-11-26,x0-8767873b
1463,1463,"Kent Woven Blackout Panel 54 x 86"" - Sage",£25.00,1.56kg,homeware,5237181964318,2005-11-30,D7-3744949o
1464,1464,"Kent Woven Blackout Panel 54 x 86"" - Black",£25.00,1.56kg,homeware,5312195430308,2007-09-24,f9-5276627S
1465,1465,"Cambridge Blackout Panel 54 x 86"" - Black",£14.99,0.8kg,homeware,6725642870166,2007-12-25,e1-1035806Y
1466,1466,"Cambridge Blackout Panel 54 x 86"" - Grey",£15.00,0.8kg,homeware,2669453670703,1998-04-11,R8-6098453q
1467,1467,"Pleated Velvet Panel 54 x 86"" - Dark Green",£25.00,1160kg,homeware,8751899191233,2017-08-04,j2-167630Y
1468,1468,"Jenson Geo Velvet Panel 54 x 86"" - Grey",£20.00,1060g,homeware,4324171865326,1996-09-29,i8-4788989L
1469,1469,"Cambridge Blackout Panel 54 x 86"" - Navy",£15.00,0.8kg,homeware,2192177158283,1997-12-17,z0-0968184U
1470,1470,"Cambridge Blackout Panel 54 x 86"" - Stone",£15.00,0.8kg,homeware,6568487195403,2009-09-21,F7-3581133o
1471,1471,Winston Check King Duvet Set - Navy,£25.00,1580g,homeware,4026213356488,1994-12-16,s4-9513029b
1472,1472,Winston Check Double Duvet Set - Navy,£20.00,1365g,homeware,5171864070241,2012-11-08,W8-833205B
1473,1473,Slush Puppie Slushie Machine,£35.00,2.14kg,homeware,7748908511916,2003-11-12,C3-5741825D
1474,1474,Russell Hobbs Groove Toaster - Black & Gold,£30.00,1.782kg,homeware,9046213312012,2002-08-26,J4-7782075v
1475,1475,Russell Hobbs Groove Kettle 1.7L - Black & Gold,£30.00,1.081kg,homeware,6967658517264,2019-02-22,O1-1621562L
1476,1476,Nescafe Dolce Gusto Piccolo XS Coffee Machine,£30.00,2.7kg,homeware,4961753967278,1997-05-14,Q5-742565f
1477,1477,Goodmans Brushed Kettle 1.7L,£20.00,0.964kg,homeware,1256598950022,2004-03-22,M7-8342542h
1478,1478,Blaupunkt Breakfast Maker,£45.00,2.66kg,homeware,1384268539281,1995-11-16,Q6-0281046z
1479,1479,Goodmans Grey Geo 2 Slice Toaster,£25.00,3.028g,homeware,8484013319366,2003-05-11,D2-9583320c
1480,1480,Goodmans Grey Geo Kettle,£25.00,0.944g,homeware,8558868634193,2018-01-14,Y6-2468175G
1481,1481,Goodmans Plastic 2 Slice Toaster - Black,£15.00,1.5g,homeware,4025390173239,2011-12-25,I5-042550J
1482,1482,Goodmans Champagne Dome Kettle,£28.00,1.507g,homeware,7339419808406,2000-10-05,e1-3984772d
1483,1483,Tower Compact Oven 15L,£45.00,5.25kg,homeware,3707818680178,2022-12-08,h5-7048595U
1484,1484,Tower Vortx Dual Basket Air Fryer 7.6L,£99.00,8.2kg,homeware,944315923916,2000-03-30,M9-0944951P
1485,1485,Blaupunkt Rapid Air Fryer 4.5L,£49.00,3.82kg,homeware,7369773898669,2016-03-17,R8-1302154y
1486,1486,Goodmans Diamond 4 Slice Toaster - White & Rose Gold,£35.00,1.95kg,homeware,8429085748737,2021-11-06,n8-991261T
1487,1487,Goodmans Diamond Glass Kettle - White & Rose Gold,£30.00,1.05kg,homeware,7674444787150,2006-04-18,D4-7833942T
1488,1488,Breville Iced Coffee Maker,£35.00,1.74kg,homeware,333614840732,1995-05-31,h9-3027932B
1489,1489,Goodmans Textured Kettle 1.7L - Black & Rose Gold,£22.00,0.89kg,homeware,119222974850,2014-11-23,T2-8601417i
1490,1490,Goodmans Textured 2 Slice Toaster - Black & Rose Gold,£22.00,1.1kg,homeware,9745042168196,2004-04-24,m0-2139175d
1491,1491,Russell Hobbs Honeycomb Kettle 1.7L - White,£25.00,1.1kg,homeware,4601949888535,2007-04-06,F4-2799271q
1492,1492,Russell Hobbs Honeycomb Toaster - White,£25.00,1.59kg,homeware,2596673815839,2017-01-21,P3-6431956i
1493,1493,Tower 3-in-1 Deep Fill Snack Maker - Silver,£35.00,2.29kg,homeware,5317510005193,2022-05-25,z6-9571036X
1494,1494,Tower Air Fryer 4L - Black & Silver,£59.00,3.45kg,homeware,9632792158242,2017-10-29,i0-3003134f
1495,1495,Slush Puppie Slushie Machine,£35.00,2.14kg,homeware,6634933623940,1998-10-06,u5-1634344W
1496,1496,Russell Hobbs Groove Toaster - Black & Gold,£30.00,1.782kg,homeware,4200699431000,1996-05-12,r7-3786519y
1497,1497,Russell Hobbs Groove Kettle 1.7L - Black & Gold,£30.00,1.081kg,homeware,9997032224492,1995-10-13,W8-5377661G
1498,1498,Nescafe Dolce Gusto Piccolo XS Coffee Machine,£30.00,2.7kg,homeware,1385983179837,2017-09-25,m8-1771706S
1499,1499,Goodmans Brushed Kettle 1.7L,£20.00,0.964kg,homeware,4849062043015,1996-03-07,p9-2543141g
1500,1500,Blaupunkt Breakfast Maker,£45.00,2.66kg,homeware,6642942975318,2005-01-13,t5-6777732i
1501,1501,Goodmans Grey Geo 2 Slice Toaster,£25.00,3.028g,homeware,9109068566570,2019-06-02,l4-2761669s
1502,1502,Goodmans Grey Geo Kettle,£25.00,0.944g,homeware,3844118635139,2019-10-22,j4-7172749A
1503,1503,Goodmans Plastic 2 Slice Toaster - Black,£15.00,1.5g,homeware,1511715829132,2010-02-11,V9-4333217t
1504,1504,Goodmans Champagne Dome Kettle,£28.00,1.507g,homeware,9262609014340,2014-12-01,w4-0275560J
1505,1505,Tower Compact Oven 15L,£45.00,5.25kg,homeware,7907092560715,2010-09-26,K9-0847446W
1506,1506,Tower Vortx Dual Basket Air Fryer 7.6L,£99.00,8.2kg,homeware,533438839862,2008-07-04,e8-8755875q
1507,1507,Blaupunkt Rapid Air Fryer 4.5L,£49.00,3.82kg,homeware,8469878657730,2002-03-25,N5-138906H
1508,1508,Goodmans Diamond 4 Slice Toaster - White & Rose Gold,£35.00,1.95kg,homeware,3660821901862,2021-05-31,f3-4981981i
1509,1509,Goodmans Diamond Glass Kettle - White & Rose Gold,£30.00,1.05kg,homeware,3458161671312,2019-03-23,h5-8696002B
1510,1510,Breville Iced Coffee Maker,£35.00,1.74kg,homeware,2099037649304,2017-03-06,R4-4719711r
1511,1511,Maya Woven Jute Rug 1m - Natural,£15.00,1.5kg,homeware,65302650124,2007-08-31,x6-9368559Q
1512,1512,Maya Woven Jute Rug 1m - Black,£15.00,1.5kg,homeware,4341522957691,2006-03-04,l3-9065715n
1513,1513,Geo Microplush Rug 60 x 110cm - Ochre,£10.00,520g,homeware,7014598688017,1994-11-24,g5-1391804U
1514,1514,Lexi Microplush Rug 110 x 160cm - Grey,£20.00,1760g,homeware,2719858410746,2017-10-09,m9-3063893B
1515,1515,Lexi Microplush Rug 60 x 110cm - Grey,£10.00,810g,homeware,2673407083426,2003-12-12,O5-031243C
1516,1516,Sahara Tassels Rug 100 x 150cm - Cream,£40.00,3.65kg,homeware,2728503201165,2002-11-28,y1-9005061A
1517,1517,Sahara Tassels Rug 60 x 110cm - Cream,£15.00,1.65kg,homeware,215048954035,2005-08-03,l9-0743897W
1518,1518,Geo Microplush Rug 110 x 160cm - Grey,£25.00,1470g,homeware,5979776085410,2009-10-18,I4-0158077t
1519,1519,Geo Microplush Rug 60 x 110cm - Grey,£12.00,520g,homeware,8238370440863,1997-02-22,T0-077728Q
1520,1520,Microplush Geo Rug 110 x 160cm - Blush,£19.99,1470g,homeware,6588439041336,2007-01-01,J4-6748800e
1521,1521,Silver Shimmer Metallic Rug 100 x 150cm,£45.00,3.85kg,homeware,3655519690890,2003-08-16,i9-9031405H
1522,1522,Chunky Knit Rug 100 x 150cm - Silver,£45.00,3.75kg,homeware,1886853371158,2002-02-12,f5-7184484u
1523,1523,Luxury Faux Fur Rug 100 x 150cm - Blush,£45.00,2.40kg,homeware,632648031766,1993-11-05,S9-8283571O
1524,1524,Shimmer Metallic Rug 100 x 150cm - Blush,£45.00,3.85kg,homeware,3788385330796,2009-09-07,E1-5918567T
1525,1525,Teddy Rug 100 x 150cm - Charcoal,£45.00,2.70kg,homeware,8661844040144,2007-02-18,Z3-1467814E
1526,1526,Teddy Rug 100 x 150cm - Cream,£45.00,2.70kg,homeware,5604823758725,2000-08-07,v5-546992k
1527,1527,Alaska Faux Fur Rug 100 x 150cm - Cream,£30.00,1.32kg,homeware,1566268508522,2018-05-27,Y2-8251241l
1528,1528,Luxury Faux Fur Rug 100 x 150cm - Charcoal,£45.00,2.40kg,homeware,4373186534178,2014-07-20,w1-9464133S
1529,1529,Gatsby Foil Micro Plush Rug 100 x 150cm - Blush,£20.00,1760g,homeware,1302238769032,1999-03-27,x6-9994287R
1530,1530,Liberty Rug 100 x 150cm - Champagne,£45.00,2.70kg,homeware,763831391586,1996-03-10,N6-9714824D
1531,1531,Nordic Cream Fur Rug 100 x 150cm,£45.00,1.80kg,homeware,303257953519,2014-01-02,T1-6963823j
1532,1532,Micro Plush Rug 110 x 160cm - Navy,£25.00,1470g,homeware,1093123604704,2019-09-25,L3-1842702E
1533,1533,Aspen Faux Fur Rug 100 x 150cm - Black,£45.00,2.4g,homeware,4872266067112,1994-01-08,g7-6639699K
1534,1534,Polygrip Denture Fixative Cream - Flavour Free,£2.99,70g,health-and-beauty,4249709373220,2010-06-01,c9-4769683B
1535,1535,Polygrip Denture Fixative Cream - Flavour Free,£2.99,70g,health-and-beauty,7602164579694,2021-07-13,A1-3819009E
1536,1536,Corsodyl Whitening Toothpaste 100ml,£2.99,100ml,health-and-beauty,5963296344737,2003-01-10,L8-6933471n
1537,1537,Corsodyl Daily Fluoride Toothpaste - Ultra Clean,£2.99,100ml,health-and-beauty,182246366758,2010-07-06,E7-2411051t
1538,1538,Corsodyl Whitening Toothpaste 100ml,£2.99,100ml,health-and-beauty,7006644927973,2022-07-24,w0-4961483u
1539,1539,Johnson's Baby Powder 200g,£1.00,200g,health-and-beauty,7409955312993,2022-06-05,q5-6033552A
1540,1540,Pink Wand Bath Fizzer 500g,£1.99,500g,health-and-beauty,5359063905254,1999-01-09,w2-1789231G
1541,1541,Vanilla & Amber Bath Fizzer 130g - Spaceship,£1.00,130g,health-and-beauty,3003886851572,1998-09-10,p8-7659384B
1542,1542,Vanilla & Amber Bath Fizzer 130g - Lightening Bolt,£1.00,130g,health-and-beauty,7016354846877,2017-06-30,w1-234474D
1543,1543,Bath Bar Fizzer 130g - Grapefruit,£1.49,130g,health-and-beauty,1882304999742,2022-08-23,R2-054338p
1544,1544,Pink Wand Bath Fizzer 500g,£1.99,500g,health-and-beauty,2400162513864,2022-07-04,X4-8049606A
1545,1545,Vanilla & Amber Bath Fizzer 130g - Spaceship,£1.00,130g,health-and-beauty,4401484154412,2006-12-26,R3-2999966O
1546,1546,Vanilla & Amber Bath Fizzer 130g - Lightening Bolt,£1.00,130g,health-and-beauty,5159670989179,2001-02-09,b1-4135924w
1547,1547,Bath Bar Fizzer 130g - Grapefruit,£1.49,130g,health-and-beauty,9418949241247,2013-10-22,U3-7362932P
1548,1548,Cloud Bath Fizzer 300g - Bubblegum,£1.99,300g,health-and-beauty,151866352656,2017-12-28,x1-3479952u
1549,1549,Rocket Bath Fizzer 500g,£1.99,500g,health-and-beauty,8715929422353,2022-04-30,T3-2878399T
1550,1550,Millions Bubblegum Bath Fizzer 200g,£1.00,200g,health-and-beauty,85792847798,2003-10-21,R0-2413923y
1551,1551,Millions Raspberry Bath Fizzer 200g,£1.00,200g,health-and-beauty,9684226905595,2020-12-12,i4-8102127k
1552,1552,Walls Cornetto Bath Fizzer 200g,£1.00,200g,health-and-beauty,4742578310735,1995-05-17,q2-4674649k
1553,1553,Walls Twister Bath Fizzer 200g,£1.00,200g,health-and-beauty,4100201227476,1994-07-05,v7-4135800T
1554,1554,Raspberry Bath Fizzer 130g - Starfish,£1.00,130g,health-and-beauty,6027244046490,1994-06-10,h4-5937223J
1555,1555,Watermelon Bath Fizzer 130g - Sea Turtle,£1.00,130g,health-and-beauty,1589078362184,2011-08-03,V7-9335560h
1556,1556,Sunny Orange Bath Fizzer 130g - Sunflower,£1.00,130g,health-and-beauty,4779161871656,2011-01-26,Q4-5411508l
1557,1557,Sunny Orange Bath Fizzer 130g - Rose,£1.00,130g,health-and-beauty,185832886166,2003-09-14,R1-3298991d
1558,1558,Bath Bar Fizzer 130g - Sugar Berry,£0.79,130g,health-and-beauty,3450011391746,2009-04-18,i4-777652p
1559,1559,Bath Bar Fizzer 130g - Sweet Orange,£0.79,130g,health-and-beauty,4216035590041,2018-04-03,A0-0072276S
1560,1560,Sudocrem Antiseptic Healing Cream 60g,£1.99,60g,health-and-beauty,421910367913,1994-03-17,T0-2134293t
1561,1561,Sudocrem Antiseptic Healing Cream 60g,£1.99,60g,health-and-beauty,9263176706089,2001-04-25,u5-1845051W
1562,1562,Just Balmy 2D Wall's Lip Balm Set,£4.00,3 x 2g,health-and-beauty,1151910730323,2006-07-30,R9-8669060I
1563,1563,Just Balmy 2D Barratt Sweet Treats Lip Balm Set,£4.00,3 x 2g,health-and-beauty,9828103898017,1997-03-11,Z7-8693140R
1564,1564,Skin Techniques Hydrogel Eye Mask 3pk - Lavender,£1.00,4g,health-and-beauty,2634166709170,1998-11-24,t3-6328262l
1565,1565,Skin Techniques Hydrogel Eye Mask 3pk,£1.00,4g,health-and-beauty,2302819418532,2009-10-11,z2-5909427Y
1566,1566,Skin Techniques Gold Hydrogel Collagen Face Mask,£1.00,60ml,health-and-beauty,3129676850003,2006-07-03,e1-7537380L
1567,1567,Skin Techniques Gold Hydrogel Collagen Eye Mask,£1.00,4g,health-and-beauty,7546886083032,2014-03-09,l7-7559118A
1568,1568,Skin Techniques Gold Hydrogel Collagen Lip Mask,£1.00,8g,health-and-beauty,8422227232323,1995-03-24,v2-6182759P
1569,1569,Walls Cornetto Bath Fizzer 200g,£1.00,200g,health-and-beauty,2893403567304,2017-01-13,r2-0436370p
1570,1570,Walls Twister Bath Fizzer 200g,£1.00,200g,health-and-beauty,2495236355457,2017-06-14,a7-9602123U
1571,1571,Palmolive Natural Soap - Moisture Care 3 x 90g,£1.00,3 x 90g,health-and-beauty,1692944856882,1997-02-19,c8-1525632E
1572,1572,Walls Cornetto Bath Fizzer 200g,£1.00,200g,health-and-beauty,8231138508553,1997-04-26,Y8-5959628A
1573,1573,Walls Twister Bath Fizzer 200g,£1.00,200g,health-and-beauty,929429675821,1993-07-11,y0-2225545Q
1574,1574,Warburtons Seeded Loaf 800g,£1.70,800g,food-and-drink,8586166830238,2007-12-27,x6-3615702i
1575,1575,Warburtons Medium Wholemeal Bread 800g,£1.20,800g,food-and-drink,9496082413776,2019-07-12,s6-6937382B
1576,1576,Warburtons Farmhouse Bread 800g,£1.35,800g,food-and-drink,6660525324254,2017-10-01,z1-3206892z
1577,1577,Warburtons Thickest White Bread 800g,£1.25,800g,food-and-drink,2279509042240,1999-05-27,A7-7326787b
1578,1578,Warburtons Toastie White Bread 800g,£1.25,800g,food-and-drink,3498698320079,2022-09-18,T8-8422341l
1579,1579,Munchies Caramel & Biscuit Sharing Bar 87g,£1.00,87g,food-and-drink,6147637162160,1998-01-05,v9-289427C
1580,1580,Cadbury Dairy Milk Advent Bar 270g,£2.49,270g,food-and-drink,4315025047227,2012-04-23,Z2-3503569w
1581,1581,Milkybar Gold Bar (Australia) 170g,£2.99,170g,food-and-drink,6433758137133,1999-09-13,F3-5663510O
1582,1582,Milkybar Cookies Bar (Australia) 180g,£2.99,180g,food-and-drink,1971637868723,2009-11-25,B6-4136559h
1583,1583,Cadbury Dairy Milk Winter Mint Crisp 360g,£2.99,360g,food-and-drink,5093238016894,2008-12-05,k9-061339f
1584,1584,Yorkie Orange 46g,£0.49,46g,food-and-drink,4773489308573,2019-01-02,i0-9425783u
1585,1585,Cadbury Dairy Milk Bar 95g,£1.00,95g,food-and-drink,6811148631940,2014-07-16,i0-7061105g
1586,1586,Galaxy Milk 200g,£2.00,200g,food-and-drink,2142672029557,1995-04-17,g3-2055701s
1587,1587,Cadbury Caramel Twirl Limited Edition 43g,£0.69,43g,food-and-drink,9414242308618,1997-05-19,k6-0115797g
1588,1588,Me to You Hot Chocolate Stirrer 30g - Orange,£1.00,30g,food-and-drink,8018776282546,1995-11-11,M2-1374453P
1589,1589,Me to You Hot Chocolate Stirrer 30g - Mint,£1.00,30g,food-and-drink,6253325540926,1993-08-18,B1-5338395a
1590,1590,Me to You Hot Chocolate Stirrer 30g - Milk,£1.00,30g,food-and-drink,6136619290410,2016-09-01,G7-9304227v
1591,1591,Nestle Galak Speculoos 125g,£1.99,125g,food-and-drink,6273046361129,2018-07-03,z4-4854492n
1592,1592,Cadbury Dairy Milk Bar 200g,£1.69,200g,food-and-drink,6888356481896,2002-12-18,H3-2127985Z
1593,1593,Munchies Caramel & Biscuit Sharing Bar 87g,£1.00,87g,food-and-drink,7742485933734,2018-09-24,s6-053731A
1594,1594,Cadbury Dairy Milk Advent Bar 270g,£2.49,270g,food-and-drink,7927833155987,2011-05-13,e2-0693306D
1595,1595,Milkybar Gold Bar (Australia) 170g,£2.99,170g,food-and-drink,5882679481961,1997-05-19,D6-8341582b
1596,1596,Milkybar Cookies Bar (Australia) 180g,£2.99,180g,food-and-drink,9362346339338,2010-10-13,t2-7378884Q
1597,1597,Cadbury Dairy Milk Winter Mint Crisp 360g,£2.99,360g,food-and-drink,8697212160374,2012-12-26,I1-7073147D
1598,1598,Yorkie Orange 46g,£0.49,46g,food-and-drink,2967899281348,2009-11-30,x6-4881946K
1599,1599,Cadbury Dairy Milk Bar 95g,£1.00,95g,food-and-drink,2680209054684,2019-03-20,c8-6696988P
1600,1600,Galaxy Milk 200g,£2.00,200g,food-and-drink,6995117993021,2019-07-04,X5-9007445t
1601,1601,Milkybar Gold Bar (Australia) 170g,£2.99,170g,food-and-drink,7770972625589,1998-02-12,a6-0921393K
1602,1602,Milkybar Cookies Bar (Australia) 180g,£2.99,180g,food-and-drink,9226672733027,1994-01-11,O0-4634841N
1603,1603,Lucky Charms Cereal 422g,£4.29,422g,food-and-drink,1560466901475,2021-10-08,k4-9069943Z
1604,1604,Malt-O-Meal Marshmallow Mateys Cereal 320g,£2.19,320g,food-and-drink,5845572805463,2006-01-21,f1-2655664A
1605,1605,Haribo Giant Trees 160g,£0.89,160g,food-and-drink,9794871264197,2019-09-16,V1-8632397M
1606,1606,Swizzles Sweetshop Favourites Box 450g,£2.99,450g,food-and-drink,7888496466615,2002-09-03,k2-6964805k
1607,1607,Swizzles Sweetshop Favourites Box 324g,£1.99,324g,food-and-drink,2071947835992,1997-09-15,S6-8585781P
1608,1608,The Natural Confectionery Co Juicy Snakes 130g,£1.00,130g,food-and-drink,6982626102372,2013-04-23,p9-0198001i
1609,1609,Maynards Sports Mix Juices 130g,£1.00,130g,food-and-drink,3922045025381,2013-05-28,j0-4933818b
1610,1610,Maynards Wine Gums Juices 130g,£1.00,130g,food-and-drink,7617172300734,2021-10-17,j7-1043972f
1611,1611,Skittles Pouch 152g,£1.00,152g,food-and-drink,5062208218712,2007-08-09,t8-5577486X
1612,1612,Skittles Giant Sour Pouch 141g,£1.00,141g,food-and-drink,110596474830,2014-02-11,Q9-2687893d
1613,1613,Olde Sam's Sweet Shoppe Fruit Jellies 230g,£1.00,230g,food-and-drink,7421836288784,2011-03-22,N5-1456677y
1614,1614,Werther's Original Sugar Free Creamy Toffees 80g,£1.00,80g,food-and-drink,6874820179857,1996-10-30,u6-15549e
1615,1615,Werther's Original Butter Candies Sugar Free 80g,£1.00,80g,food-and-drink,7340737040102,2021-09-25,b3-0023398h
1616,1616,Zed Candy Mixed Case Minis Jelly Beans 50g - Yellow,£1.00,50g,food-and-drink,6593383527256,2020-12-26,V0-2443285e
1617,1617,Zed Candy Mixed Case Minis Jelly Beans 50g - Green,£1.00,50g,food-and-drink,2417405803354,1998-02-15,i0-4774246l
1618,1618,Zed Candy Mixed Case Minis 50g - Mini Gumballs,£1.00,50g,food-and-drink,8959633703432,2005-03-01,E8-2553783J
1619,1619,Zed Candy Mixed Case Minis 50g - Mini Chews,£1.00,50g,food-and-drink,6549564694088,2015-05-31,Q7-3009129B
1620,1620,Zed Candy Mini Refills 100g - Mini Gumballs,£0.69,100g,food-and-drink,8008767181866,2001-12-16,X5-8732574Z
1621,1621,Zed Candy Mini Refills 100g - Mini Jelly Beans,£0.69,100g,food-and-drink,5247375129676,2017-02-05,K4-6409808t
1622,1622,Zed Candy Mini Refills 100g - Mini Chews,£0.69,100g,food-and-drink,9461371562053,2009-09-26,F7-0699344g
1623,1623,Skittles Squishy Cloudz Sourz 94g,£1.00,94g,food-and-drink,9819513525730,1997-07-09,v4-3504927i
1624,1624,Skittles Squishy Cloudz Fruits 94g,£1.00,94g,food-and-drink,4779288961292,1996-09-06,a4-1922180K
1625,1625,Swizzels Scrumptious Sweets 351g,£2.00,351g,food-and-drink,9832356254322,2021-11-14,a2-7176169U
1626,1626,Werther's Original Vanilla Cream Soft Caramels 125g,£1.00,125g,food-and-drink,5895414929079,2006-03-03,x2-6322778V
1627,1627,Rowntree's Randoms - Squidgy Swirls 92g,£1.00,92g,food-and-drink,3207083668272,1995-10-07,V6-6003579k
1628,1628,Haribo Giant Trees 160g,£0.89,160g,food-and-drink,1202239911648,1994-04-10,O9-0428769j
1629,1629,Swizzles Sweetshop Favourites Box 450g,£2.99,450g,food-and-drink,7192339348533,1996-05-08,w0-6824667n
1630,1630,Swizzles Sweetshop Favourites Box 324g,£1.99,324g,food-and-drink,213630698824,2007-09-12,e1-432493T
1631,1631,The Natural Confectionery Co Juicy Snakes 130g,£1.00,130g,food-and-drink,1502016078831,1998-12-05,X3-7066117e
1632,1632,Maynards Sports Mix Juices 130g,£1.00,130g,food-and-drink,5924029308945,2012-04-04,c9-0503287k
1633,1633,Maynards Wine Gums Juices 130g,£1.00,130g,food-and-drink,9026113844073,2005-03-13,Z5-2096565b
1634,1634,Skittles Pouch 152g,£1.00,152g,food-and-drink,8452843509196,2019-01-18,b4-9307621A
1635,1635,Skittles Giant Sour Pouch 141g,£1.00,141g,food-and-drink,8758429557811,2018-02-22,D0-9206057x
1636,1636,Olde Sam's Sweet Shoppe Fruit Jellies 230g,£1.00,230g,food-and-drink,3418376763202,2020-05-07,w3-5427092o
1637,1637,Fox's Winter Dessert Selection 250g,£3.49,250g,food-and-drink,3541210461115,2021-03-13,O7-3356429X
1638,1638,Fox's Festive Snowman Selection Tin 350g,£5.49,350g,food-and-drink,5146095226002,2009-03-01,i9-7459120h
